ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0002_e4e20bea,2841,3758,6599,33.004,6,3,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0004_a78cec7e,2794,3592,6386,30.41,7,6,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0003_7022021a,2822,4878,7700,40.734,12,9,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0009_19813ab1,2836,2320,5156,21.068,6,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0006_18d1def5,2855,4659,7514,38.271,10,6,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0001_e038cfb4,2879,8672,11551,73.678,27,8,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0010_6b557700,2822,3973,6795,34.388,7,6,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0007_fb33868e,2789,6216,9005,54.109,14,14,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0011_ea9923ab,2779,4679,7458,40.192,14,8,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0013_517df08e,2733,4361,7094,37.142,9,8,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0017_69081e56,2771,1905,4676,17.049,0,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0012_3993dd42,2823,5564,8387,47.139,10,7,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0008_e38ee613,2782,8259,11041,71.291,29,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0018_c92eede4,2673,2433,5106,21.184,4,1,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0020_693879d8,2737,1691,4428,14.853,4,2,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0015_ef9ae40d,2755,5433,8188,46.688,10,7,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0014_ac827271,2758,7003,9761,55.291,18,29,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0016_bd79897f,2664,4850,7514,42.392,5,3,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0023_dc0a388f,2858,1916,4774,16.642,3,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0021_0d80274a,2783,3737,6520,32.606,10,3,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0019_50a25075,2615,5702,8317,48.635,9,9,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0022_22b7de08,2771,4800,7571,40.445,9,2,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0027_48b641f1,2826,5013,7839,42.149,12,11,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0026_026fcc31,2866,5953,8819,51.804,19,6,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0025_5adcd462,2750,7041,9791,61.685,9,2,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0030_cb664759,2802,4742,7544,38.245,12,9,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0032_76aa39ad,2855,2602,5457,22.395,6,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0033_f0819a3c,2820,1751,4571,16.581,3,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0029_c0f57695,2850,7120,9970,58.894,12,3,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0031_798e7e6e,2767,6398,9165,51.878,16,15,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0028_575ae8f1,2800,8757,11557,75.556,26,23,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0034_0c73fd73,2750,3250,6000,28.312,5,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0024_189a2039,2871,11802,14673,100.377,33,35,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0039_4cc1c3c6,2551,2390,4941,20.436,6,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0037_4c3d1267,2875,4205,7080,34.313,20,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0038_464190d8,2832,3582,6414,30.964,9,1,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0035_cafcc5a1,2841,5528,8369,46.507,8,8,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0041_57477d0e,2780,3257,6037,29.165,6,3,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0040_2cc7d42e,2868,4543,7411,38.44,7,1,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0042_e35e9a48,2815,3737,6552,34.253,16,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0000_5ade2ce2,2879,3819,6698,33.203,7,0,ok
ALAB,2026,Item_1A,ALAB_2026_Item_1A_0036_3eca60b4,2869,9012,11881,72.838,17,17,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0005_7ef12899,2894,4492,7386,37.927,16,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0002_75427beb,2942,7108,10050,58.417,19,6,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0006_84d1b4ed,3191,4014,7205,35.224,12,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0001_526f8fc0,2910,7855,10765,66.045,21,11,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0009_da2e4dd1,2888,2542,5430,22.413,7,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0007_ca2fbd39,2771,6627,9398,56.937,13,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0012_8ccee3ea,2282,3099,5381,26.728,6,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0004_4155aee4,3123,9433,12556,79.587,19,10,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0010_17c7a298,2756,3518,6274,30.224,15,0,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0011_a6688749,2869,4784,7653,39.883,19,2,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0003_fd56796c,3147,11953,15100,99.58,19,24,ok
ALAB,2026,Item_7,ALAB_2026_Item_7_0008_33fff9bb,3073,10043,13116,84.97,18,14,ok
